Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           assemble_keyword_def(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [28]
[702]    0.0    0.00    0.00       2         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [702]
                0.00    0.00       2/66967       std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [78]
-----------------------------------------------
                                1107             clean_scopes(Scope*) [703]
                0.00    0.00       1/1           clean(Configuration*, Environment&) [710]
[703]    0.0    0.00    0.00       1+1107    clean_scopes(Scope*) [703]
                0.00    0.00    2215/1325092     std::vector<Scope*, std::allocator<Scope*> >::size() const [37]
                0.00    0.00    2214/1326142     std::vector<Scope*, std::allocator<Scope*> >::operator[](unsigned int) [36]
                0.00    0.00    1107/1108        Scope::~Scope() [283]
                                1107             clean_scopes(Scope*) [703]
-----------------------------------------------
                0.00    0.00       1/1           configure(int*, char***) [712]
[704]    0.0    0.00    0.00       1         filename_change_ext(std::string, std::string) [704]
                0.00    0.00       1/1           string_get_until_last(std::string, std::string) [705]
                0.00    0.00       1/12130       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [121]
-----------------------------------------------
                0.00    0.00       1/1           filename_change_ext(std::string, std::string) [704]
[705]    0.0    0.00    0.00       1         string_get_until_last(std::string, std::string) [705]
-----------------------------------------------
                                   1             assemble_keyword(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [214]
[706]    0.0    0.00    0.00       1         assemble_keyword_until(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [706]
                0.00    0.00       2/95672       std::vector<Token, std::allocator<Token> >::operator[](unsigned int) [56]
                0.00    0.00       1/21          assemble_expression(TokenContext, std::string&, Environment&) [522]
                0.00    0.00       1/90          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [443]
                0.00    0.00       1/38181       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [94]
                0.00    0.00       1/6835        index_increase(TokenContext) [147]
                0.00    0.00       1/291         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [361]
                                 100             assemble_token(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [153]
-----------------------------------------------
                0.00    0.00       1/1           enforce_literal(Configuration*, TokenContext, Environment&) [30]
[707]    0.0    0.00    0.00       1         context_enforce_string(TokenContext, Environment&, std::string) [707]
-----------------------------------------------
                                   1             assemble_keyword(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [214]
[708]    0.0    0.00    0.00       1         assemble_keyword_unless(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [708]
                0.00    0.00       2/95672       std::vector<Token, std::allocator<Token> >::operator[](unsigned int) [56]
                0.00    0.00       1/21          assemble_expression(TokenContext, std::string&, Environment&) [522]
                0.00    0.00       1/90          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [443]
                0.00    0.00       1/38181       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [94]
                0.00    0.00       1/6835        index_increase(TokenContext) [147]
                0.00    0.00       1/291         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [361]
                                   5             assemble_token(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) <cycle 1> [153]
-----------------------------------------------
                0.00    0.00       1/1           assemble(Configuration*, std::vector<Token, std::allocator<Token> >&, Environment&) [27]
[709]    0.0    0.00    0.00       1         build(Configuration*) [709]
                0.00    0.00      12/38181       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [94]
                0.00    0.00       9/5848        std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [162]
                0.00    0.00       3/10803       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [129]
                0.00    0.00       3/12130       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [121]
                0.00    0.00       2/6333        LoggingContext::log_assembler(std::string) [151]
                0.00    0.00       2/2           execute_silent(std::string, std::string) [699]
                0.00    0.00       1/90          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [443]
                0.00    0.00       1/37          file_exists(std::string) [491]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >(std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > > const&, std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > > const&) [721]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1ll, 1000ll> >::duration<long long, std::ratio<1ll, 1000000ll>, void>(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [719]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1ll, 1000ll> >::count() const [701]
                0.00    0.00       1/5767        filename_name(std::string) [174]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[710]    0.0    0.00    0.00       1         clean(Configuration*, Environment&) [710]
                0.00    0.00       1/1           clean_scopes(Scope*) [703]
-----------------------------------------------
                0.00    0.00       1/1           configure(int*, char***) [712]
[711]    0.0    0.00    0.00       1         login() [711]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[712]    0.0    0.00    0.00       1         configure(int*, char***) [712]
                0.00    0.00       1/1           Configuration::Configuration() [715]
                0.00    0.00       1/1           login() [711]
                0.00    0.00       1/298617      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [38]
                0.00    0.00       1/1           filename_change_ext(std::string, std::string) [704]
-----------------------------------------------
                0.00    0.00       1/1           enforce(Configuration*, std::vector<Token, std::allocator<Token> >&) [11]
[713]    0.0    0.00    0.00       1         Environment::Environment() [713]
                0.00    0.00       1/1108        std::vector<Scope*, std::allocator<Scope*> >::vector() [312]
                0.00    0.00       1/1108        std::vector<Variable, std::allocator<Variable> >::vector() [310]
                0.00    0.00       1/1108        std::vector<Method, std::allocator<Method> >::vector() [308]
                0.00    0.00       1/29084       std::vector<Class, std::allocator<Class> >::vector() [102]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[714]    0.0    0.00    0.00       1         Environment::~Environment() [714]
                0.00    0.00       1/1108        Scope::~Scope() [283]
-----------------------------------------------
                0.00    0.00       1/1           configure(int*, char***) [712]
[715]    0.0    0.00    0.00       1         Configuration::Configuration() [715]
                0.00    0.00       2/12          std::vector<std::string, std::allocator<std::string> >::vector() [572]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1ll, 1000ll> >::duration<long long, std::ratio<1ll, 1000000ll>, void>(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [719]
[716]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1ll, 1000ll> > >::value, std::chrono::duration<double, std::ratio<1ll, 1000ll> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1ll, 1000ll> >, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [716]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1ll, 1000ll> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1ll, 1000ll> >, std::ratio<1ll, 1000ll>, double, true, false>::__cast<long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [717]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1ll, 1000ll> > >::value, std::chrono::duration<double, std::ratio<1ll, 1000ll> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1ll, 1000ll> >, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [716]
[717]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1ll, 1000ll> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1ll, 1000ll> >, std::ratio<1ll, 1000ll>, double, true, false>::__cast<long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [717]
                0.00    0.00       1/3           std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >::count() const [668]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1ll, 1000ll> >::duration<double, void>(double const&) [718]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1ll, 1000ll> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1ll, 1000ll> >, std::ratio<1ll, 1000ll>, double, true, false>::__cast<long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [717]
[718]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1ll, 1000ll> >::duration<double, void>(double const&) [718]
-----------------------------------------------
                0.00    0.00       1/1           build(Configuration*) [709]
[719]    0.0    0.00    0.00       1         std::chrono::duration<double, std::ratio<1ll, 1000ll> >::duration<long long, std::ratio<1ll, 1000000ll>, void>(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [719]
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1ll, 1000ll> > >::value, std::chrono::duration<double, std::ratio<1ll, 1000ll> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1ll, 1000ll> >, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [716]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1ll, 1000ll> >::count() const [701]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<long long, std::ratio<1ll, 1000000ll>, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [722]
[720]    0.0    0.00    0.00       1         std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >::duration<long long, void>(long long const&) [720]
-----------------------------------------------
                0.00    0.00       1/1           build(Configuration*) [709]
[721]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >(std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > > const&, std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > > const&) [721]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::time_since_epoch() const [700]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<long long, std::ratio<1ll, 1000000ll>, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [722]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >(std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > > const&, std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > > const&) [721]
[722]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<long long, std::ratio<1ll, 1000000ll>, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&) [722]
                0.00    0.00       2/3           std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >::count() const [668]
                0.00    0.00       1/1           std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >::duration<long long, void>(long long const&) [720]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [22] add_method(Environment&, Class, Method) [364] std::_Vector_base<Token, std::allocator<Token> >::_M_get_Tp_allocator() const [722] std::common_type<std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::type std::chrono::operator-<long long, std::ratio<1ll, 1000000ll>, long long, std::ratio<1ll, 1000000ll> >(std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > const&)
 [133] token_name(Token)     [400] std::_Vector_base<Method, std::allocator<Method> >::_M_get_Tp_allocator() const [228] void std::vector<MethodArgument, std::allocator<MethodArgument> >::emplace_back<MethodArgument>(MethodArgument&&)
 [491] file_exists(std::string) [415] std::_Vector_base<Variable, std::allocator<Variable> >::_M_get_Tp_allocator() const [240] void std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_emplace_back_aux<MethodArgument>(MethodArgument&&)
 [213] token_force(TokenContext, unsigned int, std::string, std::string) [371] std::_Vector_base<Scope*, std::allocator<Scope*> >::_M_get_Tp_allocator() const [460] void std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_range_initialize<MethodArgument const*>(MethodArgument const*, MethodArgument const*, std::forward_iterator_tag)
 [583] tokens_load(std::string, std::vector<Token, std::allocator<Token> >&) [525] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [275] MethodArgument* std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(unsigned int, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >)
 [326] add_function(Environment&, Method) [59] std::move_iterator<Token*>::base() const [386] std::vector<MethodArgument, std::allocator<MethodArgument> >::end()
 [703] clean_scopes(Scope*)   [91] std::move_iterator<Token*>::operator*() const [387] std::vector<MethodArgument, std::allocator<MethodArgument> >::begin()
 [492] delete_slash(std::string) [372] std::move_iterator<Scope**>::base() const [229] std::vector<MethodArgument, std::allocator<MethodArgument> >::push_back(MethodArgument&&)
  [14] enforce_word(Configuration*, TokenContext, Environment&, bool&) [567] std::move_iterator<std::string*>::base() const [212] std::vector<MethodArgument, std::allocator<MethodArgument> >::vector(std::vector<MethodArgument, std::allocator<MethodArgument> > const&)
 [584] token_compat(unsigned short) [667] std::move_iterator<std::string*>::operator*() const [461] std::vector<MethodArgument, std::allocator<MethodArgument> >::vector(std::initializer_list<MethodArgument>, std::allocator<MethodArgument> const&)
 [132] advance_index(unsigned int&, unsigned int) [455] std::initializer_list<MethodArgument>::end() const [234] std::vector<MethodArgument, std::allocator<MethodArgument> >::vector()
  [13] enforce_token(Configuration*, TokenContext, Environment&) [456] std::initializer_list<MethodArgument>::size() const [179] std::vector<MethodArgument, std::allocator<MethodArgument> >::~vector()
 [174] filename_name(std::string) [408] std::initializer_list<MethodArgument>::begin() const [256] std::vector<MethodArgument, std::allocator<MethodArgument> >::operator=(std::vector<MethodArgument, std::allocator<MethodArgument> > const&)
 [521] filename_path(std::string) [623] std::initializer_list<Class>::end() const [198] std::vector<MethodArgument, std::allocator<MethodArgument> >::operator[](unsigned int)
 [175] getLineString(std::vector<Token, std::allocator<Token> > const&, unsigned int) [624] std::initializer_list<Class>::size() const [444] std::vector<Class, std::allocator<Class> >::_M_erase_at_end(Class*)
 [347] is_identifier(std::string) [574] std::initializer_list<Class>::begin() const [592] void std::vector<Class, std::allocator<Class> >::_M_emplace_back_aux<Class const&>(Class const&)
 [370] name_is_class(std::string) [700] std::chrono::time_point<std::chrono::system_clock, std::chrono::duration<long long, std::ratio<1ll, 1000000ll> > >::time_since_epoch() const [628] void std::vector<Class, std::allocator<Class> >::_M_range_initialize<Class const*>(Class const*, Class const*, std::forward_iterator_tag)
 [698] resource_type(std::string) [701] std::chrono::duration<double, std::ratio<1ll, 1000ll> >::count() const [483] Class* std::vector<Class, std::allocator<Class> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Class const*, std::vector<Class, std::allocator<Class> > > >(unsigned int, __gnu_cxx::__normal_iterator<Class const*, std::vector<Class, std::allocator<Class> > >, __gnu_cxx::__normal_iterator<Class const*, std::vector<Class, std::allocator<Class> > >)
 [333] retreat_index(unsigned int&) [668] std::chrono::duration<long long, std::ratio<1ll, 1000000ll> >::count() const [159] std::vector<Class, std::allocator<Class> >::end()
 [153] assemble_token(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [238] std::vector<MethodArgument, std::allocator<MethodArgument> >::_M_check_len(unsigned int, char const*) const [160] std::vector<Class, std::allocator<Class> >::begin()
 [699] execute_silent(std::string, std::string) [184] std::vector<MethodArgument, std::allocator<MethodArgument> >::end() const [445] std::vector<Class, std::allocator<Class> >::clear()
 [348] index_decrease(TokenContext) [105] std::vector<MethodArgument, std::allocator<MethodArgument> >::size() const [496] std::vector<Class, std::allocator<Class> >::push_back(Class const&)
 [147] index_increase(TokenContext) [185] std::vector<MethodArgument, std::allocator<MethodArgument> >::begin() const [77] std::vector<Class, std::allocator<Class> >::vector(std::vector<Class, std::allocator<Class> > const&)
 [454] name_get_class(std::string) [255] std::vector<MethodArgument, std::allocator<MethodArgument> >::capacity() const [629] std::vector<Class, std::allocator<Class> >::vector(std::initializer_list<Class>, std::allocator<Class> const&)
 [577] name_is_method(std::string) [186] std::vector<MethodArgument, std::allocator<MethodArgument> >::max_size() const [102] std::vector<Class, std::allocator<Class> >::vector()
 [236] string_flatten(std::string) [589] std::vector<Class, std::allocator<Class> >::_M_check_len(unsigned int, char const*) const [54] std::vector<Class, std::allocator<Class> >::~vector()
 [422] arguments_equal(TokenContext, std::vector<MethodArgument, std::allocator<MethodArgument> >, std::vector<MethodArgument, std::allocator<MethodArgument> >) [60] std::vector<Class, std::allocator<Class> >::end() const [158] std::vector<Class, std::allocator<Class> >::operator=(std::vector<Class, std::allocator<Class> > const&)
  [19] enforce_keyword(Configuration*, TokenContext, Environment&, bool&, unsigned int&) [45] std::vector<Class, std::allocator<Class> >::size() const [97] std::vector<Class, std::allocator<Class> >::operator[](unsigned int)
  [30] enforce_literal(Configuration*, TokenContext, Environment&) [61] std::vector<Class, std::allocator<Class> >::begin() const [109] void std::vector<Token, std::allocator<Token> >::emplace_back<Token>(Token&&)
 [636] enforce_package(Configuration*, std::vector<Token, std::allocator<Token> >&, Environment&) [157] std::vector<Class, std::allocator<Class> >::capacity() const [676] std::vector<Token, std::allocator<Token> >::_M_move_assign(std::vector<Token, std::allocator<Token> >&&, std::integral_constant<bool, true>)
 [619] name_get_method(std::string) [534] std::vector<Class, std::allocator<Class> >::max_size() const [677] std::vector<Token, std::allocator<Token> >::_M_erase_at_end(Token*)
  [80] string_contains(std::string, std::string) [413] std::vector<Token, std::allocator<Token> >::_M_check_len(unsigned int, char const*) const [678] void std::vector<Token, std::allocator<Token> >::_M_range_insert<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, std::forward_iterator_tag)
 [214] assemble_keyword(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [645] std::vector<Token, std::allocator<Token> >::end() const [679] void std::vector<Token, std::allocator<Token> >::_M_insert_dispatch<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, std::__false_type)
 [637] lexer_log_tokens(std::vector<Token, std::allocator<Token> >) [111] std::vector<Token, std::allocator<Token> >::size() const [414] void std::vector<Token, std::allocator<Token> >::_M_emplace_back_aux<Token>(Token&&)
 [181] string_get_until(std::string, std::string) [646] std::vector<Token, std::allocator<Token> >::begin() const [571] std::vector<Token, std::allocator<Token> >::end()
 [437] context_class_get(Environment&, Class) [365] std::vector<Token, std::allocator<Token> >::max_size() const [561] std::vector<Token, std::allocator<Token> >::begin()
 [578] string_iter_until(std::string&, unsigned int&, char) [448] std::vector<Method, std::allocator<Method> >::_M_check_len(unsigned int, char const*) const [680] std::vector<Token, std::allocator<Token> >::erase(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >)
 [349] context_root_class(Class) [88] std::vector<Method, std::allocator<Method> >::size() const [681] void std::vector<Token, std::allocator<Token> >::insert<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >)
 [247] string_replace_all(std::string, std::string, std::string) [401] std::vector<Method, std::allocator<Method> >::max_size() const [110] std::vector<Token, std::allocator<Token> >::push_back(Token&&)
 [522] assemble_expression(TokenContext, std::string&, Environment&) [469] std::vector<Variable, std::allocator<Variable> >::_M_check_len(unsigned int, char const*) const [682] std::vector<Token, std::allocator<Token> >::vector(std::vector<Token, std::allocator<Token> >&&)
 [538] assemble_keyword_if(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&) [85] std::vector<Variable, std::allocator<Variable> >::size() const [657] std::vector<Token, std::allocator<Token> >::vector(std::vector<Token, std::allocator<Token> > const&)
